,Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Premium_Delivery
160,xzzw562394658,30,4.1,0.0,0.0,0.07,0.07,2022-04-04,23:50:00,00:00:00,Fog,Low ,motorcycle ,Metropolitian ,215,Sports,600
161,gjwc226881646,35,4.8,17.450851,78.379347,17.540851,78.469347,2022-03-04,17:25:00,17:35:00,Fog,Medium ,motorcycle ,Metropolitian ,240,Jewelry,600
162,lrbb564302256,33,4.5,13.081878,80.248519,13.171878,80.338519,2022-03-04,23:45:00,00:00:00,Stormy,Low ,van,Metropolitian ,95,Shoes,900
163,fkyd365052251,39,4.7,10.035573,76.336958,10.105573,76.406958,2022-02-14,18:30:00,18:35:00,Windy,Medium ,motorcycle ,Urban ,105,Cosmetics,300
164,wciq107093545,31,4.3,22.308096,73.167753,22.388096,73.247753,2022-03-25,21:35:00,21:45:00,Windy,Jam ,motorcycle ,Metropolitian ,220,Outdoors,600
165,edxx482704762,37,4.5,12.975996,80.221898,12.985996,80.231898,2022-03-17,08:40:00,08:55:00,Windy,Low ,scooter ,Metropolitian ,130,Books,900
166,jxsj508533395,37,4.7,12.3085,76.665808,12.3385,76.695808,2022-04-01,22:35:00,22:40:00,Windy,Low ,scooter ,Metropolitian ,26,Grocery,300
167,xlta607070306,33,5.0,19.178321,72.834715,19.188321,72.844715,2022-03-19,11:45:00,11:50:00,Windy,High ,motorcycle ,Metropolitian ,155,Sports,300
168,lubd358643567,24,4.6,0.0,0.0,0.06,0.06,2022-03-07,23:25:00,23:40:00,Stormy,Low ,scooter ,Urban ,19,Grocery,900
169,ycwb227184501,33,4.5,26.910262,75.783013,26.990262,75.863013,2022-03-02,19:10:00,19:15:00,Sunny,Jam ,scooter ,Metropolitian ,90,Kitchen,300
170,mikp615052003,39,4.7,25.443994,81.860187,25.513994,81.930187,2022-02-16,18:45:00,19:00:00,Fog,Medium ,motorcycle ,Metropolitian ,190,Electronics,900
171,djrw974238657,37,4.6,23.359194,85.325447,23.449194,85.415447,2022-03-29,18:15:00,18:25:00,Cloudy,Medium ,motorcycle ,Metropolitian ,160,Outdoors,600
172,rxki994339301,25,4.9,17.458998,78.500366,17.508998,78.550366,2022-03-07,22:30:00,22:35:00,Sandstorms,Low ,scooter ,Metropolitian ,85,Jewelry,300
173,wfjy432968933,28,4.8,18.530963,73.828972,18.590963,73.888972,2022-03-03,19:00:00,19:05:00,Fog,Medium ,scooter ,Urban ,55,Books,300
174,opdl820466364,38,4.7,12.321214,76.621094,12.361214,76.661094,2022-03-30,13:10:00,13:20:00,Windy,High ,motorcycle ,Metropolitian ,155,Cosmetics,600
175,wbpn330130607,31,4.6,12.3085,76.665808,12.3685,76.725808,2022-03-19,17:55:00,18:05:00,Windy,Medium ,motorcycle ,Metropolitian ,125,Skincare,600
176,jtsd466670552,25,4.8,19.055831,72.833984,19.115831,72.893984,2022-03-15,19:50:00,20:05:00,Cloudy,Jam ,motorcycle ,Metropolitian ,110,Jewelry,900
177,enww399699472,35,4.9,12.337928,76.617889,12.407928,76.687889,2022-03-02,21:15:00,21:20:00,Fog,Jam ,motorcycle ,Metropolitian ,215,Skincare,300
178,rvns240114667,39,4.7,23.351489,85.324253,23.421489,85.394253,2022-03-31,19:35:00,19:45:00,Fog,Jam ,motorcycle ,Metropolitian ,210,Home,600
179,fvko144254933,38,3.9,22.728163,75.884212,22.808163,75.964212,2022-03-06,19:10:00,19:20:00,Stormy,Jam ,motorcycle ,Metropolitian ,210,Kitchen,600
180,jocn049365284,35,4.7,13.026286,80.275235,13.056286,80.305235,2022-03-21,21:20:00,21:30:00,Fog,Jam ,motorcycle ,Metropolitian ,170,Snacks,600
181,atgc248887447,29,4.7,26.766536,75.837333,26.786536,75.857333,2022-03-01,09:50:00,10:05:00,Sandstorms,Low ,motorcycle ,Metropolitian ,85,Sports,900
182,jexa898688264,27,4.6,21.149834,72.778666,21.179834,72.808666,2022-03-24,20:35:00,20:40:00,Stormy,Jam ,scooter ,Metropolitian ,125,Pet Supplies,300
183,cmvs014428179,38,4.3,12.3085,76.665808,12.3985,76.755808,2022-04-04,21:15:00,21:25:00,Sandstorms,Jam ,motorcycle ,Semi-Urban ,270,Clothing,600
184,ntme294239634,36,4.9,21.149669,72.772629,21.219669,72.842629,2022-03-02,23:00:00,23:15:00,Windy,Low ,motorcycle ,Metropolitian ,105,Electronics,900
185,tryr235168039,26,4.0,17.411028,78.329645,17.451028,78.369645,2022-04-01,15:00:00,15:10:00,Cloudy,High ,motorcycle ,Metropolitian ,170,Snacks,600
186,cpya420089193,26,4.1,26.482581,80.315628,26.572581,80.405628,2022-02-12,19:45:00,19:50:00,Fog,Jam ,motorcycle ,Metropolitian ,180,Pet Supplies,300
187,opvd660426426,36,4.9,12.284747,76.625861,12.344747,76.685861,2022-04-05,17:45:00,17:55:00,Sunny,Medium ,motorcycle ,Metropolitian ,85,Cosmetics,600
188,ecar963502319,21,4.7,26.911378,75.789034,26.921378,75.799034,2022-03-03,09:00:00,09:10:00,Sunny,Low ,motorcycle ,Metropolitian ,80,Electronics,600
189,pbmy587069805,35,4.7,13.02978,80.208812,13.10978,80.288812,2022-04-06,20:00:00,20:05:00,Sunny,Jam ,van,Metropolitian ,135,Apparel,300
190,wasv461278289,20,4.5,12.323194,76.630583,12.363194,76.670583,2022-03-17,12:50:00,12:55:00,Fog,High ,motorcycle ,Metropolitian ,130,Kitchen,300
191,byhp076235734,23,4.6,18.563934,73.915367,18.653934,74.005367,2022-03-31,21:40:00,21:55:00,Fog,Jam ,motorcycle ,Metropolitian ,230,Home,900
192,ohfh963147472,37,5.0,22.569367,88.433187,22.629367,88.493187,2022-02-17,19:55:00,20:05:00,Sunny,Jam ,motorcycle ,Metropolitian ,145,Sports,600
193,nkmh560985800,26,4.8,12.949934,77.699386,13.009934,77.759386,2022-03-09,19:35:00,19:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,115,Shoes,300
194,gvea147758996,29,5.0,21.175975,72.795503,21.255975,72.875503,2022-03-27,22:35:00,22:50:00,Sandstorms,Low ,scooter ,Urban ,55,Sports,900
195,cypx969023715,26,4.9,22.725835,75.887648,22.835835,75.997648,2022-03-25,17:10:00,17:25:00,Stormy,Medium ,motorcycle ,Metropolitian ,140,Apparel,900
196,oamt174420009,29,4.8,18.536562,73.896485,18.596562,73.956485,2022-03-11,19:35:00,19:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,125,Electronics,300
197,vmgc964372188,29,4.7,23.416792,85.316842,23.436792,85.336842,2022-03-03,10:30:00,10:45:00,Sandstorms,Low ,motorcycle ,Metropolitian ,55,Snacks,900
198,jnge623681084,21,4.9,30.89286,75.822199,30.92286,75.852199,2022-02-15,18:10:00,18:20:00,Windy,Medium ,scooter ,Metropolitian ,130,Electronics,600
199,kzvx918950241,22,4.3,12.310972,76.659264,12.330972,76.679264,2022-03-07,10:10:00,10:25:00,Stormy,Low ,motorcycle ,Metropolitian ,115,Apparel,900
200,rlgt572766152,31,4.0,26.913987,75.752891,26.993987,75.832891,2022-03-18,17:50:00,18:05:00,Fog,Medium ,motorcycle ,Metropolitian ,195,Kitchen,900
201,lvnz878892159,20,4.5,11.001753,76.986241,11.021753,77.006241,2022-04-03,08:50:00,09:00:00,Fog,Low ,motorcycle ,Other,55,Apparel,600
202,zhyo265634674,30,3.9,22.310237,73.158921,22.390237,73.238921,2022-04-06,19:55:00,20:10:00,Stormy,Jam ,van,Metropolitian ,160,Apparel,900
203,ezxe128319748,36,4.8,12.933284,77.615428,13.003284,77.685428,2022-03-06,17:55:00,18:10:00,Fog,Medium ,motorcycle ,Metropolitian ,215,Shoes,900
204,kifq556800414,24,4.7,12.297954,76.665169,12.337954,76.705169,2022-03-19,15:30:00,15:40:00,Fog,Medium ,scooter ,Metropolitian ,65,Cosmetics,600
205,carl757119263,32,4.7,12.352058,76.60665,12.362058,76.61665,2022-03-21,09:40:00,09:50:00,Windy,Low ,van,Metropolitian ,125,Jewelry,600
206,ywqd911535741,25,5.0,13.086438,80.220672,13.146439,80.280672,2022-03-19,18:20:00,18:25:00,Windy,Medium ,motorcycle ,Metropolitian ,135,Clothing,300
207,ppqt362000534,27,4.5,17.429585,78.392621,17.469585,78.432621,2022-03-28,15:35:00,15:50:00,Windy,Medium ,scooter ,Metropolitian ,145,Skincare,900
208,czis944259836,32,4.1,12.978453,77.643685,13.048453,77.713685,2022-03-29,18:15:00,18:30:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,165,Skincare,900
209,ibwr067523869,23,4.7,13.044694,80.26147,13.084694,80.30147,2022-03-17,16:55:00,17:00:00,Fog,Medium ,motorcycle ,Urban ,19,Grocery,300
210,fyao616279169,39,4.4,12.98041,77.640489,13.11041,77.770489,2022-03-29,18:10:00,18:15:00,Sunny,Medium ,motorcycle ,Metropolitian ,165,Shoes,300
211,bfvj522482572,20,4.8,0.0,0.0,0.06,0.06,2022-03-21,19:15:00,19:20:00,Fog,Jam ,motorcycle ,Metropolitian ,140,Apparel,300
212,zeaw181992534,20,4.8,26.846156,75.8023,26.926156,75.8823,2022-03-04,18:25:00,18:35:00,Windy,Medium ,van,Other,75,Cosmetics,600
213,tkua467465647,29,4.6,25.449659,81.839744,25.479659,81.869744,2022-02-15,20:30:00,20:45:00,Stormy,Jam ,scooter ,Metropolitian ,145,Skincare,900
214,ljgp550489562,26,4.9,26.911927,75.797282,27.051927,75.937282,2022-03-29,22:55:00,23:00:00,Stormy,Low ,scooter ,Metropolitian ,90,Snacks,300
215,hnoc705310037,25,5.0,10.020683,76.310631,10.030683,76.320631,2022-02-13,10:55:00,11:00:00,Stormy,Low ,motorcycle ,Metropolitian ,70,Apparel,300
216,lzkv724137602,34,4.7,12.935662,77.61413,12.975662,77.65413,2022-04-03,16:00:00,16:15:00,Windy,Medium ,motorcycle ,Metropolitian ,150,Shoes,900
217,qpqb113436782,31,4.9,15.585658,73.743606,15.625658,73.783606,2022-02-13,14:50:00,15:05:00,Sunny,High ,motorcycle ,Metropolitian ,140,Toys,900
218,teij116088130,24,4.7,0.0,0.0,0.13,0.13,2022-03-16,20:20:00,20:25:00,Fog,Jam ,motorcycle ,Metropolitian ,195,Cosmetics,300
219,zutg690542042,30,4.9,17.429585,78.392621,17.519585,78.482621,2022-04-02,19:00:00,19:15:00,Cloudy,Medium ,motorcycle ,Metropolitian ,150,Skincare,900
220,qphf884454355,36,4.8,26.766536,75.837333,26.896536,75.967333,2022-03-20,18:15:00,18:20:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,180,Apparel,300
221,fcib257172141,36,4.4,26.846156,75.8023,26.986156,75.9423,2022-03-29,23:35:00,23:50:00,Fog,Low ,motorcycle ,Metropolitian ,185,Home,900
222,fium151549195,26,4.7,26.913987,75.752891,27.053987,75.892891,2022-03-04,19:35:00,19:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,215,Apparel,300
223,vvnq162473052,30,4.6,22.310526,73.170937,22.420526,73.280937,2022-03-27,23:35:00,23:45:00,Sunny,Low ,scooter ,Other,145,Apparel,600
224,hhem665543827,20,4.8,0.0,0.0,0.03,0.03,2022-02-11,18:00:00,18:15:00,Stormy,Medium ,scooter ,Metropolitian ,125,Shoes,900
225,zfgf746938367,33,4.7,12.972532,77.608179,13.022532,77.658179,2022-03-09,18:10:00,18:25:00,Fog,Medium ,van,Urban ,75,Books,900
226,nfdj333236314,34,4.0,19.103249,72.846749,19.193249,72.936749,2022-03-12,21:10:00,21:15:00,Windy,Jam ,motorcycle ,Metropolitian ,195,Clothing,300
227,zfxe533340329,36,4.6,17.426228,78.407495,17.506228,78.487495,2022-04-04,23:40:00,23:50:00,Windy,Low ,motorcycle ,Metropolitian ,100,Clothing,600
228,kwmv603335255,33,4.6,26.471617,80.313564,26.491617,80.333564,2022-02-11,11:00:00,11:10:00,Fog,Low ,motorcycle ,Metropolitian ,75,Apparel,600
229,gopn683041817,22,4.8,19.866969,75.318894,19.976969,75.428894,2022-02-18,22:45:00,23:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Jewelry,900
230,ppri902151840,38,4.7,18.593481,73.785901,18.603481,73.795901,2022-03-19,11:00:00,11:15:00,Sunny,Low ,scooter ,Metropolitian ,95,Clothing,900
231,libi732501950,27,4.9,12.906229,77.596791,12.986229,77.676791,2022-03-02,23:25:00,23:40:00,Fog,Low ,scooter ,Metropolitian ,100,Kitchen,900
232,kdbu035077095,32,4.8,26.482581,80.315628,26.552581,80.385628,2022-02-14,21:00:00,21:10:00,Sunny,Jam ,scooter ,Metropolitian ,125,Books,600
233,mfol662804540,26,4.8,12.933298,77.614293,13.013298,77.694293,2022-03-27,19:30:00,19:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,215,Home,600
234,bdgu970232668,29,4.5,22.751857,75.866699,22.881857,75.996699,2022-03-04,22:55:00,23:05:00,Windy,Low ,motorcycle ,Urban ,75,Toys,600
235,odlo529484325,31,4.5,11.010375,76.95295,11.090375,77.03295,2022-04-06,20:25:00,20:40:00,Sunny,Jam ,motorcycle ,Urban ,145,Pet Supplies,900
236,vxvr447893698,28,4.6,17.483216,78.552111,17.523216,78.592111,2022-03-26,12:35:00,12:50:00,Stormy,High ,motorcycle ,Metropolitian ,70,Outdoors,900
237,fmhd254099683,21,4.8,27.160934,78.044095,27.220934,78.104095,2022-02-11,18:55:00,19:00:00,Sunny,Medium ,motorcycle ,Metropolitian ,55,Toys,300
238,evzr452255970,21,4.0,11.006686,76.951736,11.056686,77.001736,2022-03-28,22:45:00,22:50:00,Sandstorms,Low ,motorcycle ,Metropolitian ,95,Clothing,300
239,hdgi344002220,30,4.9,0.0,0.0,0.08,0.08,2022-03-18,23:45:00,23:55:00,Windy,Low ,motorcycle ,Metropolitian ,145,Skincare,600
240,ypdy132507323,29,4.7,25.457687,81.835585,25.497687,81.875585,2022-02-11,15:25:00,15:30:00,Cloudy,Medium ,motorcycle ,Urban ,55,Shoes,300
241,vpun175942482,20,4.8,19.12663,72.829976,19.13663,72.839976,2022-03-28,11:30:00,11:40:00,Sunny,High ,motorcycle ,Metropolitian ,70,Sports,600
242,cdkz589624699,28,5.0,19.875016,75.322405,19.965016,75.412405,2022-02-16,22:35:00,22:45:00,Windy,Low ,motorcycle ,Urban ,75,Electronics,600
243,kiyg810534481,25,4.7,19.178321,72.834715,19.248321,72.904715,2022-03-16,23:35:00,23:45:00,Sandstorms,Low ,motorcycle ,Metropolitian ,16,Grocery,600
244,pwbi898606991,38,4.8,13.026279,80.174568,13.046279,80.194568,2022-03-28,10:25:00,10:30:00,Stormy,Low ,motorcycle ,Metropolitian ,100,Apparel,300
245,taqg748867597,39,4.9,17.455894,78.375467,17.485894,78.405467,2022-03-03,22:20:00,22:30:00,Stormy,Low ,motorcycle ,Metropolitian ,130,Pet Supplies,600
246,dkgi875489081,26,4.9,21.149834,72.778666,21.209834,72.838666,2022-03-13,17:15:00,17:20:00,Windy,Medium ,scooter ,Metropolitian ,130,Electronics,300
247,ubag651976139,33,4.4,11.022477,76.995667,11.092477,77.065667,2022-03-14,21:30:00,21:45:00,Windy,Jam ,motorcycle ,Urban ,215,Sports,900
248,zxtz236128998,24,4.6,22.310237,73.158921,22.370237,73.218921,2022-03-01,18:40:00,18:50:00,Sandstorms,Medium ,motorcycle ,Urban ,125,Home,600
249,hmju318251956,24,4.9,11.010375,76.95295,11.050375,76.99295,2022-03-21,15:10:00,15:20:00,Fog,Medium ,motorcycle ,Metropolitian ,140,Sports,600
250,ltwr528697521,33,4.5,22.745049,75.892471,22.835049,75.982471,2022-03-10,22:50:00,23:05:00,Stormy,Low ,scooter ,Metropolitian ,85,Snacks,900
251,jsku204560077,35,4.2,22.74806,75.8934,22.83806,75.9834,2022-03-20,19:30:00,19:40:00,Windy,Jam ,motorcycle ,Metropolitian ,220,Shoes,600
252,istj070213071,27,4.2,19.178321,72.834715,19.268321,72.924715,2022-04-06,20:30:00,20:35:00,Stormy,Jam ,motorcycle ,Metropolitian ,165,Jewelry,300
253,dahw022547497,29,4.5,12.979096,77.640625,13.009096,77.670625,2022-04-03,18:45:00,18:50:00,Sunny,Medium ,motorcycle ,Metropolitian ,75,Electronics,300
254,vvgj958702360,34,4.7,27.163303,78.057044,27.293303,78.187044,2022-02-12,23:10:00,23:20:00,Fog,Low ,scooter ,Metropolitian ,135,Skincare,600
255,rabu202619192,20,4.7,26.482419,80.320939,26.502419,80.340939,2022-02-11,11:10:00,11:25:00,Cloudy,High ,scooter ,Metropolitian ,25,Grocery,900
256,aeuj226729421,29,4.8,22.310237,73.158921,22.350237,73.198921,2022-04-05,13:50:00,13:55:00,Sunny,High ,motorcycle ,Metropolitian ,90,Shoes,300
257,rbiv368919286,22,4.9,22.307898,73.167788,22.367898,73.227788,2022-04-05,18:40:00,18:45:00,Stormy,Medium ,scooter ,Metropolitian ,105,Kitchen,300
258,kxfb230420855,35,4.9,27.160832,78.011608,27.230832,78.081608,2022-02-18,21:15:00,21:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,53,Grocery,900
259,hwmm104541576,32,4.4,10.027014,76.308053,10.137014,76.418053,2022-02-12,21:45:00,21:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,210,Kitchen,600
260,qnwk753395424,28,4.9,30.890184,75.829615,31.000184,75.939615,2022-02-14,21:20:00,21:35:00,Sunny,Jam ,motorcycle ,Metropolitian ,100,Toys,900
261,vvqg343205052,30,4.7,11.003681,76.975525,11.133681,77.105525,2022-03-02,22:45:00,22:55:00,Fog,Low ,scooter ,Metropolitian ,145,Home,600
262,iuxj806937978,22,4.7,12.986047,80.218114,13.096047,80.328114,2022-04-04,20:10:00,20:20:00,Stormy,Jam ,scooter ,Urban ,75,Electronics,600
263,yyny933118563,36,4.7,11.006686,76.951736,11.056686,77.001736,2022-03-09,18:20:00,18:35:00,Fog,Medium ,motorcycle ,Metropolitian ,150,Home,900
264,bwhs416644198,23,4.8,21.15276,72.778059,21.28276,72.908059,2022-03-12,20:40:00,20:45:00,Windy,Jam ,motorcycle ,Metropolitian ,28,Grocery,300
265,rfxd157515921,22,4.8,22.753839,75.897429,22.773839,75.917429,2022-04-01,10:00:00,10:05:00,Stormy,Low ,motorcycle ,Other,19,Grocery,300
266,pgjt711137922,29,4.5,19.876106,75.340775,20.006106,75.470775,2022-02-18,22:30:00,22:40:00,Sandstorms,Low ,motorcycle ,Metropolitian ,75,Jewelry,600
267,fxir538138707,34,4.9,13.005801,80.250744,13.115801,80.360744,2022-03-23,21:50:00,22:05:00,Sandstorms,Jam ,motorcycle ,Urban ,250,Snacks,900
268,kezq280741564,38,4.1,12.933298,77.614293,12.943298,77.624293,2022-03-05,11:50:00,11:55:00,Stormy,High ,motorcycle ,Metropolitian ,205,Kitchen,300
269,dqha770938362,35,5.0,0.0,0.0,0.07,0.07,2022-03-27,17:25:00,17:35:00,Fog,Medium ,motorcycle ,Metropolitian ,185,Pet Supplies,600
270,biau131098726,38,4.7,0.0,0.0,0.06,0.06,2022-03-19,21:55:00,22:10:00,Cloudy,Jam ,scooter ,Metropolitian ,140,Home,900
271,zkun393659280,32,4.3,30.328174,78.049117,30.398174,78.119117,2022-02-16,18:40:00,18:55:00,Cloudy,Medium ,scooter ,Metropolitian ,175,Cosmetics,900
272,lxwa140818117,20,4.5,12.978453,77.643685,13.048453,77.713685,2022-03-02,20:25:00,20:35:00,Windy,Jam ,motorcycle ,Metropolitian ,135,Home,600
273,uyid942578627,25,4.9,13.058616,80.264151,13.138616,80.344151,2022-03-02,21:45:00,21:50:00,Fog,Jam ,motorcycle ,Metropolitian ,215,Skincare,300
274,scqu849553683,29,4.5,26.911927,75.797282,26.971927,75.857282,2022-04-05,22:20:00,22:30:00,Fog,Low ,scooter ,Other,60,Books,600
275,mctx146223837,32,4.7,-27.165108,78.015053,27.225108,78.075053,2022-02-13,20:55:00,21:10:00,Sandstorms,Jam ,scooter ,Metropolitian ,155,Clothing,900
276,cyko979976221,39,4.1,0.0,0.0,0.13,0.13,2022-02-14,21:35:00,21:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,195,Clothing,300
277,uesw387337499,31,4.4,22.307898,73.167788,22.417898,73.277788,2022-03-20,21:15:00,21:20:00,Stormy,Jam ,motorcycle ,Urban ,235,Books,300
278,wowz415217997,37,4.5,21.170096,72.789122,21.220096,72.839122,2022-03-11,23:30:00,23:35:00,Fog,Low ,motorcycle ,Urban ,130,Apparel,300
279,uxsb403561931,36,4.9,30.905562,75.832841,30.995562,75.922841,2022-02-18,17:15:00,17:30:00,Cloudy,Medium ,van,Metropolitian ,155,Apparel,900
280,cyye995820696,37,3.8,26.849596,75.800512,26.989596,75.940512,2022-04-04,20:45:00,20:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,210,Cosmetics,600
281,jbts229431770,38,4.9,11.003681,76.975525,11.043681,77.015525,2022-03-09,13:30:00,13:40:00,Cloudy,High ,scooter ,Metropolitian ,125,Toys,600
282,iqbd216667101,37,4.4,27.163303,78.057044,27.243303,78.137044,2022-02-18,22:00:00,22:10:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,195,Cosmetics,600
283,bszz787750715,21,4.9,21.157729,72.768726,21.247729,72.858726,2022-03-20,23:20:00,23:30:00,Fog,Low ,scooter ,Other,105,Snacks,600
284,eynm000731182,35,4.9,26.902328,75.794257,26.932328,75.824257,2022-03-26,18:35:00,18:40:00,Fog,Medium ,van,Metropolitian ,90,Toys,300
285,cdmn013747827,22,4.8,26.90519,75.810753,26.99519,75.900753,2022-03-29,20:40:00,20:55:00,Sandstorms,Jam ,scooter ,Urban ,110,Electronics,900
286,fxuz549696901,28,4.8,17.428294,78.404423,17.448294,78.424423,2022-03-01,08:25:00,08:40:00,Fog,Low ,motorcycle ,Metropolitian ,115,Home,900
287,jtpt648811611,39,4.0,12.316967,76.603067,12.446967,76.733067,2022-03-18,17:45:00,17:55:00,Stormy,Medium ,motorcycle ,Metropolitian ,240,Jewelry,600
288,oxji736034406,29,4.5,12.975377,77.696664,13.055377,77.776664,2022-03-31,22:25:00,22:40:00,Windy,Low ,scooter ,Urban ,65,Home,900
289,rihr033620085,39,4.6,13.026286,80.275235,13.046286,80.295235,2022-03-30,11:30:00,11:40:00,Sandstorms,High ,motorcycle ,Metropolitian ,160,Pet Supplies,600
290,gczg917526696,25,4.9,12.323978,76.627961,12.453978,76.757961,2022-03-06,21:45:00,21:50:00,Sandstorms,Jam ,van,Urban ,80,Kitchen,300
291,svpx912240732,34,5.0,11.025083,77.015393,11.055083,77.045393,2022-03-05,17:25:00,17:30:00,Cloudy,Medium ,van,Urban ,95,Home,300
292,asgd164341326,22,4.8,12.933284,77.615428,12.953284,77.635428,2022-03-26,09:40:00,09:45:00,Sunny,Low ,motorcycle ,Metropolitian ,90,Electronics,300
293,xqcr834027606,27,5.0,26.492106,80.327797,26.562106,80.397797,2022-02-16,20:55:00,21:05:00,Windy,Jam ,motorcycle ,Metropolitian ,135,Sports,600
294,dmrl564554163,28,4.5,19.003517,72.82765,19.073517,72.89765,2022-03-12,17:10:00,17:20:00,Sunny,Medium ,motorcycle ,Urban ,125,Clothing,600
295,efrs776811164,32,5.0,10.994136,76.963303,11.024136,76.993303,2022-03-01,18:25:00,18:40:00,Stormy,Medium ,scooter ,Metropolitian ,155,Skincare,900
296,ljep947754095,27,4.6,17.440827,78.393391,17.510827,78.463391,2022-03-16,17:55:00,18:00:00,Sunny,Medium ,motorcycle ,Metropolitian ,100,Shoes,300
297,ljfy543933323,35,3.9,19.12663,72.829976,19.20663,72.909976,2022-03-29,19:55:00,20:10:00,Windy,Jam ,motorcycle ,Metropolitian ,190,Toys,900
298,fshk983313794,22,4.6,12.297954,76.665169,12.327954,76.695169,2022-03-05,23:00:00,23:05:00,Windy,Low ,motorcycle ,Metropolitian ,95,Snacks,300
299,wypw496102732,35,4.7,0.0,0.0,0.03,0.03,2022-02-17,21:15:00,21:25:00,Sunny,Jam ,van,Metropolitian ,85,Sports,600
300,ayns342721271,30,4.6,22.308096,73.167753,22.318096,73.177753,2022-03-13,10:40:00,10:55:00,Cloudy,Low ,motorcycle ,Urban ,120,Cosmetics,900
301,thym058259757,39,4.8,12.323194,76.630583,12.343194,76.650583,2022-03-13,11:20:00,11:25:00,Fog,High ,scooter ,Urban ,130,Shoes,300
302,lgzn457957462,33,4.8,17.450851,78.379347,17.510851,78.439347,2022-04-03,18:00:00,18:10:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,Skincare,600
303,qezt047211927,20,4.7,18.543626,73.905101,18.623626,73.985101,2022-03-23,17:10:00,17:15:00,Sandstorms,Medium ,scooter ,Urban ,80,Pet Supplies,300
304,gzdo509306528,20,4.7,0.0,0.0,0.03,0.03,2022-03-01,18:25:00,18:35:00,Fog,Medium ,motorcycle ,Urban ,85,Pet Supplies,600
305,ersz046238543,34,4.2,12.304569,76.643622,12.364569,76.703622,2022-03-13,23:10:00,23:15:00,Windy,Low ,motorcycle ,Urban ,120,Electronics,300
306,tgpw108094548,22,4.7,12.299524,76.64262,12.369524,76.71262,2022-03-29,17:15:00,17:30:00,Windy,Medium ,motorcycle ,Metropolitian ,120,Clothing,900
307,inqt227293158,37,4.3,26.849596,75.800512,26.869596,75.820512,2022-03-15,11:55:00,12:05:00,Stormy,High ,scooter ,Metropolitian ,170,Clothing,600
308,mwyi621708115,20,4.8,19.003517,72.82765,19.013517,72.83765,2022-03-09,09:30:00,09:45:00,Cloudy,Low ,motorcycle ,Urban ,80,Snacks,900
309,hzpx007931304,33,4.9,21.160522,72.771477,21.210522,72.821477,2022-04-05,22:40:00,22:50:00,Windy,Low ,motorcycle ,Metropolitian ,130,Electronics,600
310,gbab110045112,21,5.0,22.728163,75.884212,22.858163,76.014212,2022-04-02,17:10:00,17:15:00,Fog,Medium ,motorcycle ,Metropolitian ,125,Home,300
311,hvpj165495397,33,4.6,22.31279,73.170283,22.38279,73.240283,2022-03-10,17:10:00,17:25:00,Fog,Medium ,motorcycle ,Metropolitian ,245,Clothing,900
312,ceed295586354,24,4.6,12.98041,77.640489,13.06041,77.720489,2022-03-23,18:30:00,18:40:00,Windy,Medium ,van,Urban ,24,Grocery,600
